site,tracktography,rec_model,parcellation,norm,features,PACC_mean,PACC_std,gender_eval_accuracy_std,gender_eval_accuracy_mean,icc_std,icc_max,icc_mean,icc_median
IPCAS_1,deter,csa,aparc150+subcort,max,closeness_centrality,0.9963636363639999,0.017814470856599998,0.0993200020636,0.825454545455,0.0873288666247,0.8961,0.679,0.6879
IPCAS_1,deter,csa,aparc150+subcort,max,betweenness_centrality,0.863636363636,0.0818181818182,0.0978445385242,0.723636363636,0.285729541664,0.938,0.453125531915,0.4743
IPCAS_1,deter,csa,aparc150+subcort,max,eigenvector_centrality,0.98,0.049090909090900005,0.08797069384289999,0.812727272727,0.17707773428399998,0.9435,0.668347297297,0.7037
IPCAS_1,deter,csa,aparc150+subcort,max,pagerank,0.9581818181820001,0.052096541025099995,0.10286796479900001,0.896363636364,0.165865166728,0.9613,0.724536486486,0.7493
IPCAS_1,deter,csa,aparc150+subcort,max,efficiency,0.985454545455,0.037964750941499995,0.09201149766460001,0.878181818182,0.10742999224500001,0.9008,0.691008783784,0.70555
IPCAS_1,deter,csa,aparc150+subcort,max,clustering_coefficient,0.934545454545,0.0793360881064,0.0634021664515,0.778181818182,0.14850233755699999,0.8847,0.562438513514,0.5748
IPCAS_1,deter,csa,aparc150+subcort,max,triangles,0.9781818181820001,0.0428720949911,0.10665461364399999,0.812727272727,0.16241199885,0.9351,0.691578378378,0.71685
IPCAS_1,deter,csa,aparc150+subcort,mean,bag_of_edges,0.947272727273,0.057754109724599996,0.0,0.7272727272730001,0.298313586482,0.9999,0.358730118927,0.3331
IPCAS_1,deter,csa,aparc150+subcort,mean,degrees,0.956363636364,0.0552679423766,0.09818181818180001,0.869090909091,0.170107661989,0.9601,0.7215094594589999,0.7645
IPCAS_1,deter,csa,aparc150+subcort,mean,closeness_centrality,0.956363636364,0.0609565622336,0.0923700785155,0.932727272727,0.126150217457,0.9549,0.716099324324,0.73815
IPCAS_1,deter,csa,aparc150+subcort,mean,betweenness_centrality,0.581818181818,0.129844153246,0.0978445385242,0.723636363636,0.285729541664,0.938,0.453125531915,0.4743
IPCAS_1,deter,csa,aparc150+subcort,mean,eigenvector_centrality,0.98,0.049090909090900005,0.08797069384289999,0.812727272727,0.17707773428399998,0.9435,0.668347297297,0.7037
IPCAS_1,deter,csa,aparc150+subcort,mean,pagerank,0.9581818181820001,0.052096541025099995,0.10286796479900001,0.896363636364,0.165865166728,0.9613,0.724536486486,0.7493
IPCAS_1,deter,csa,aparc150+subcort,mean,efficiency,0.9581818181820001,0.06608284307409999,0.09370253619439999,0.9309090909090001,0.131398164392,0.9578,0.7359871621619999,0.746
IPCAS_1,deter,csa,aparc150+subcort,mean,clustering_coefficient,0.934545454545,0.0793360881064,0.0634021664515,0.778181818182,0.14850233755699999,0.8847,0.562438513514,0.5748
IPCAS_1,deter,csa,aparc150+subcort,mean,triangles,0.9781818181820001,0.0428720949911,0.10665461364399999,0.812727272727,0.16241199885,0.9351,0.691578378378,0.71685
IPCAS_1,deter,csa,aparc150+subcort,no_norm,bag_of_edges,0.947272727273,0.057754109724599996,0.0878766979898,0.803636363636,0.29895133929,1.0,0.36135470636999995,0.3364
IPCAS_1,deter,csa,aparc150+subcort,no_norm,degrees,0.956363636364,0.0552679423766,0.0876695523727,0.936363636364,0.16841418330400001,0.9631,0.725277702703,0.7606
IPCAS_1,deter,csa,aparc150+subcort,no_norm,closeness_centrality,0.956363636364,0.0609565622336,0.0998511288563,0.8581818181820001,0.11037157635099999,0.9346,0.750764189189,0.7729
IPCAS_1,deter,csa,aparc150+subcort,no_norm,betweenness_centrality,0.581818181818,0.129844153246,0.0978445385242,0.723636363636,0.285729541664,0.938,0.453125531915,0.4743
IPCAS_1,deter,csa,aparc150+subcort,no_norm,eigenvector_centrality,0.98,0.049090909090900005,0.08797069384289999,0.812727272727,0.17707773428399998,0.9435,0.668347297297,0.7037
IPCAS_1,deter,csa,aparc150+subcort,no_norm,pagerank,0.9581818181820001,0.052096541025099995,0.10286796479900001,0.896363636364,0.165865166728,0.9613,0.724536486486,0.7493
IPCAS_1,deter,csa,aparc150+subcort,no_norm,efficiency,0.9581818181820001,0.06608284307409999,0.117887746018,0.883636363636,0.122573579241,0.9481,0.758006081081,0.77975
IPCAS_1,deter,csa,aparc150+subcort,no_norm,clustering_coefficient,0.934545454545,0.0793360881064,0.0634021664515,0.778181818182,0.14850233755699999,0.8847,0.562438513514,0.5748
IPCAS_1,deter,csa,aparc150+subcort,no_norm,triangles,0.9781818181820001,0.0428720949911,0.10665461364399999,0.812727272727,0.16241199885,0.9351,0.691578378378,0.71685
HNU_1,deter,csa,scale33,binar,bag_of_edges,0.943259259259,0.0082962962963,0.110264328875,0.541333333333,0.134531126895,0.625,0.159487050044,0.16095
HNU_1,deter,csa,scale33,binar,degrees,0.8928518518520001,0.0121491079115,0.120122160043,0.485333333333,0.109576957787,0.8006,0.538236764706,0.5539999999999999
HNU_1,deter,csa,scale33,binar,closeness_centrality,0.810148148148,0.0168965219918,0.17068782420899997,0.40700000000000003,0.100994535037,0.5653,0.245564705882,0.2501
HNU_1,deter,csa,scale33,binar,betweenness_centrality,0.49929629629600003,0.00356960957009,0.126545995152,0.491666666667,0.11573659535700001,0.7329,0.025357352941200003,0.0
HNU_1,deter,csa,scale33,binar,eigenvector_centrality,0.906259259259,0.010669559792799998,0.120543214934,0.506,0.12123092853800001,0.7914,0.513092647059,0.5265
HNU_1,deter,csa,scale33,binar,pagerank,0.905851851852,0.012196156267799999,0.119883739978,0.516333333333,0.115358964094,0.7999,0.501161764706,0.4967
HNU_1,deter,csa,scale33,binar,efficiency,0.8909259259260001,0.009312808119020001,0.12250215417600001,0.505666666667,0.112747298052,0.7995,0.5348823529410001,0.5512
HNU_1,deter,csa,scale33,binar,clustering_coefficient,0.7703333333329999,0.014052078328499999,0.12128936932399999,0.56,0.150957561493,0.7045,0.497214705882,0.51645
HNU_1,deter,csa,scale33,binar,triangles,0.8220000000000001,0.013974501569,0.148587422827,0.445333333333,0.0977649098687,0.8219,0.591422058824,0.594
HNU_1,deter,csa,scale33,max,bag_of_edges,0.943259259259,0.0082962962963,0.112676528168,0.498,0.26159173167800004,0.9690000000000001,0.404405179982,0.36965
HNU_1,deter,csa,scale33,max,degrees,0.8928518518520001,0.0121491079115,0.118275103044,0.485666666667,0.125943835247,0.9511,0.759264705882,0.7723
HNU_1,deter,csa,scale33,max,closeness_centrality,0.810148148148,0.0168965219918,0.13248102589500002,0.505666666667,0.0583606934745,0.7738,0.575422058824,0.5598
HNU_1,deter,csa,scale33,max,betweenness_centrality,0.49929629629600003,0.00356960957009,0.143598204879,0.448666666667,0.143307515032,0.7575,0.0363397058824,0.0
HNU_1,deter,csa,scale33,max,eigenvector_centrality,0.906259259259,0.010669559792799998,0.11479885791099999,0.457,0.11553646580499999,0.9540000000000001,0.728164705882,0.74435
HNU_1,deter,csa,scale33,max,pagerank,0.905851851852,0.012196156267799999,0.12469340176799999,0.46933333333300004,0.127863734067,0.9499,0.766014705882,0.78565
HNU_1,deter,csa,scale33,max,efficiency,0.8909259259260001,0.009312808119020001,0.138884844386,0.514333333333,0.0930603816241,0.9409,0.760208823529,0.77105
HNU_1,deter,csa,scale33,max,clustering_coefficient,0.7703333333329999,0.014052078328499999,0.118422970745,0.492666666667,0.134847638359,0.8463,0.575117647059,0.5652
HNU_1,deter,csa,scale33,max,triangles,0.8220000000000001,0.013974501569,0.142101685032,0.497333333333,0.126188474885,0.9366,0.7402294117649999,0.7567
HNU_1,deter,csa,scale33,mean,bag_of_edges,0.953,0.00850151281624,0.120050452357,0.509666666667,0.26288604760699996,0.9718,0.40585526777900005,0.36705
HNU_1,deter,csa,scale33,mean,degrees,0.902703703704,0.012418237396200002,0.137922683655,0.47133333333300004,0.128664126626,0.9527,0.7660544117649999,0.78065
HNU_1,deter,csa,scale33,mean,closeness_centrality,0.832148148148,0.0165707528226,0.137062840414,0.510666666667,0.0821389963609,0.7497,0.518670588235,0.4921
HNU_1,deter,csa,scale33,mean,betweenness_centrality,0.49929629629600003,0.00356960957009,0.143598204879,0.448666666667,0.143307515032,0.7575,0.0363397058824,0.0
HNU_1,deter,csa,scale33,mean,eigenvector_centrality,0.906259259259,0.010669559792799998,0.11479885791099999,0.457,0.11553646580499999,0.9540000000000001,0.728164705882,0.74435
HNU_1,deter,csa,scale33,mean,pagerank,0.905851851852,0.012196156267799999,0.12469340176799999,0.46933333333300004,0.127863734067,0.9499,0.766014705882,0.78565
HNU_1,deter,csa,scale33,mean,efficiency,0.841407407407,0.0123381705562,0.13914061632400002,0.517666666667,0.108198123533,0.9558,0.778255882353,0.7959999999999999
HNU_1,deter,csa,scale33,mean,clustering_coefficient,0.7703333333329999,0.014052078328499999,0.114484836453,0.489,0.134847638359,0.8463,0.575117647059,0.5652
HNU_1,deter,csa,scale33,mean,triangles,0.8220000000000001,0.013974501569,0.142101685032,0.497333333333,0.126188474885,0.9366,0.7402294117649999,0.7567
HNU_1,deter,csa,scale33,no_norm,bag_of_edges,0.953,0.00850151281624,0.122617743867,0.607333333333,0.266471754281,0.9728,0.414699912204,0.38255
HNU_1,deter,csa,scale33,no_norm,degrees,0.902703703704,0.012418237396200002,0.124627890583,0.643666666667,0.129908099737,0.9579,0.794305882353,0.82345
HNU_1,deter,csa,scale33,no_norm,closeness_centrality,0.832148148148,0.0165707528226,0.144516050627,0.635333333333,0.0769593692935,0.7545,0.471275,0.4545
HNU_1,deter,csa,scale33,no_norm,betweenness_centrality,0.49929629629600003,0.00356960957009,0.143598204879,0.448666666667,0.143307515032,0.7575,0.0363397058824,0.0
HNU_1,deter,csa,scale33,no_norm,eigenvector_centrality,0.906259259259,0.010669559792799998,0.11479885791099999,0.457,0.11553646580499999,0.9540000000000001,0.728164705882,0.74435
HNU_1,deter,csa,scale33,no_norm,pagerank,0.905851851852,0.012196156267799999,0.12469340176799999,0.46933333333300004,0.127863734067,0.9499,0.766014705882,0.78565
HNU_1,deter,csa,scale33,no_norm,efficiency,0.841407407407,0.0123381705562,0.124919529654,0.705333333333,0.10814039368799999,0.9614,0.8500897058820001,0.89075
HNU_1,deter,csa,scale33,no_norm,clustering_coefficient,0.7703333333329999,0.014052078328499999,0.118422970745,0.492666666667,0.134847638359,0.8463,0.575117647059,0.5652
HNU_1,deter,csa,scale33,no_norm,triangles,0.8220000000000001,0.013974501569,0.142101685032,0.497333333333,0.126188474885,0.9366,0.7402294117649999,0.7567
BNU_1,deter,dti,scale60,binar,bag_of_edges,0.992,0.0183303027798,0.152394225612,0.626,0.264502218035,1.0,0.294102694163,0.3026
BNU_1,deter,dti,scale60,binar,degrees,0.9890000000000001,0.023,0.130571819318,0.551,0.12430221470000001,0.8888,0.667876315789,0.6805
BNU_1,deter,dti,scale60,binar,closeness_centrality,0.978,0.0267581763205,0.132287565553,0.53,0.11989488974099999,0.8526,0.650945614035,0.65875
BNU_1,deter,dti,scale60,binar,betweenness_centrality,0.991,0.0192093727123,0.11198660634199999,0.5529999999999999,0.15651303276200002,0.9283,0.586807017544,0.60925
BNU_1,deter,dti,scale60,binar,eigenvector_centrality,0.9740000000000001,0.037735924528199995,0.11296459622400001,0.583,0.12097978835899999,0.9227,0.658837719298,0.6649
BNU_1,deter,dti,scale60,binar,pagerank,1.0,0.0,0.131148770486,0.59,0.120385375436,0.9085,0.669269298246,0.6731
BNU_1,deter,dti,scale60,binar,efficiency,0.987,0.0219317121995,0.12345444503900001,0.5529999999999999,0.120148595888,0.8763,0.666256140351,0.67445
BNU_1,deter,dti,scale60,binar,clustering_coefficient,0.986,0.0245764114549,0.125203833807,0.518,0.145905759008,0.8553,0.610616666667,0.6594
BNU_1,deter,dti,scale60,binar,triangles,0.8740000000000001,0.0626418390535,0.12757742747099998,0.568,0.13270049267,0.8627,0.649723684211,0.6708
BNU_1,deter,dti,scale60,max,bag_of_edges,0.992,0.0183303027798,0.176717288345,0.539,0.34229431188299997,0.9988,0.390243971395,0.3783
BNU_1,deter,dti,scale60,max,degrees,0.9890000000000001,0.023,0.136513735573,0.5920000000000001,0.084940680766,0.9531,0.7989596491230001,0.81325
BNU_1,deter,dti,scale60,max,closeness_centrality,0.978,0.0267581763205,0.11423221962300001,0.649,0.0757686300935,0.8289,0.611949122807,0.6068
BNU_1,deter,dti,scale60,max,betweenness_centrality,0.991,0.0192093727123,0.128300428682,0.467,0.224421209929,0.9463,0.624598230088,0.6643
BNU_1,deter,dti,scale60,max,eigenvector_centrality,0.9740000000000001,0.037735924528199995,0.15251557297499999,0.5670000000000001,0.114945180345,0.96,0.71920877193,0.73285
BNU_1,deter,dti,scale60,max,pagerank,1.0,0.0,0.143471251476,0.45399999999999996,0.0823711189327,0.9735,0.8408771929819999,0.86485
BNU_1,deter,dti,scale60,max,efficiency,0.987,0.0219317121995,0.115191145493,0.541,0.0744255325087,0.8835,0.7271894736839999,0.7353
BNU_1,deter,dti,scale60,max,clustering_coefficient,0.986,0.0245764114549,0.116807534004,0.6659999999999999,0.126094693784,0.8507,0.567663157895,0.5735
BNU_1,deter,dti,scale60,max,triangles,0.8740000000000001,0.0626418390535,0.135661343057,0.536,0.10474801662799998,0.9464,0.767534210526,0.79185
BNU_1,deter,dti,scale60,mean,bag_of_edges,1.0,0.0,0.143488675511,0.469,0.346563823637,0.9998,0.396526159987,0.384
BNU_1,deter,dti,scale60,mean,degrees,1.0,0.0,0.13658696863199998,0.5379999999999999,0.0849355037838,0.9725,0.842380701754,0.87115
BNU_1,deter,dti,scale60,mean,closeness_centrality,0.937,0.0467011777153,0.12124355652999999,0.49,0.10301161821499999,0.9129999999999999,0.632485964912,0.63995
BNU_1,deter,dti,scale60,mean,betweenness_centrality,0.735,0.10111874208100001,0.128300428682,0.467,0.224421209929,0.9463,0.624598230088,0.6643
BNU_1,deter,dti,scale60,mean,eigenvector_centrality,0.9740000000000001,0.037735924528199995,0.15251557297499999,0.5670000000000001,0.114945180345,0.96,0.71920877193,0.73285
BNU_1,deter,dti,scale60,mean,pagerank,1.0,0.0,0.143471251476,0.45399999999999996,0.0823711189327,0.9735,0.8408771929819999,0.86485
BNU_1,deter,dti,scale60,mean,efficiency,0.9520000000000001,0.043543082114199994,0.13991425945900002,0.568,0.06746248637249999,0.9587,0.841072807018,0.86055
BNU_1,deter,dti,scale60,mean,clustering_coefficient,0.986,0.0245764114549,0.116807534004,0.6659999999999999,0.126094693784,0.8507,0.567663157895,0.5735
BNU_1,deter,dti,scale60,mean,triangles,0.8740000000000001,0.0626418390535,0.13617635624399999,0.534,0.10474801662799998,0.9464,0.767534210526,0.79185
BNU_1,deter,dti,scale60,no_norm,bag_of_edges,1.0,0.0,0.159059737206,0.52,0.34769228464199997,1.0,0.397687177781,0.3846
BNU_1,deter,dti,scale60,no_norm,degrees,1.0,0.0,0.13496666255,0.628,0.08980112657309999,0.9697,0.8457236842110001,0.86975
BNU_1,deter,dti,scale60,no_norm,closeness_centrality,0.937,0.0467011777153,0.137989130007,0.647,0.0684419299458,0.9361,0.745968421053,0.74815
BNU_1,deter,dti,scale60,no_norm,betweenness_centrality,0.735,0.10111874208100001,0.128300428682,0.467,0.224421209929,0.9463,0.624598230088,0.6643
BNU_1,deter,dti,scale60,no_norm,eigenvector_centrality,0.9740000000000001,0.037735924528199995,0.15251557297499999,0.5670000000000001,0.114945180345,0.96,0.71920877193,0.73285
BNU_1,deter,dti,scale60,no_norm,pagerank,1.0,0.0,0.143471251476,0.45399999999999996,0.0823711189327,0.9735,0.8408771929819999,0.86485
BNU_1,deter,dti,scale60,no_norm,efficiency,0.9520000000000001,0.043543082114199994,0.144308696897,0.715,0.0706897804115,0.9647,0.874474561404,0.8967
BNU_1,deter,dti,scale60,no_norm,clustering_coefficient,0.986,0.0245764114549,0.116807534004,0.6659999999999999,0.126094693784,0.8507,0.567663157895,0.5735
BNU_1,deter,dti,scale60,no_norm,triangles,0.8740000000000001,0.0626418390535,0.135661343057,0.536,0.10474801662799998,0.9464,0.767534210526,0.79185
HNU_1,proba,csd,scale33,binar,bag_of_edges,0.86637037037,0.011772652040899998,0.0873689494805,0.5,0.130524499785,0.9452,0.103139640035,0.021
HNU_1,proba,csd,scale33,binar,degrees,0.8755925925929999,0.0140384050931,0.11392004993799999,0.503333333333,0.121267743708,0.8355,0.552819117647,0.5349
HNU_1,proba,csd,scale33,binar,closeness_centrality,0.8059999999999999,0.017756777720299998,0.129914501799,0.53,0.0670384229805,0.3364,0.162211764706,0.1401
HNU_1,proba,csd,scale33,binar,betweenness_centrality,0.500481481481,0.00562682678765,0.12592590413899998,0.507333333333,0.102261903479,0.6638,0.0521529411765,0.0361
HNU_1,proba,csd,scale33,binar,eigenvector_centrality,0.892074074074,0.0104431309917,0.124294006292,0.534333333333,0.146890220584,0.8458,0.525447058824,0.5185
HNU_1,proba,csd,scale33,binar,pagerank,0.879814814815,0.0116077288476,0.11866900746799999,0.515666666667,0.136087029419,0.8626,0.516579411765,0.5239
HNU_1,proba,csd,scale33,binar,efficiency,0.82362962963,0.0406591101392,0.112182391171,0.498,0.129552728374,0.8321,0.538529411765,0.5344
HNU_1,proba,csd,scale33,binar,clustering_coefficient,0.7731111111110001,0.0155830444946,0.09462440371160001,0.515333333333,0.15473650303,0.7776,0.533219117647,0.5722
HNU_1,proba,csd,scale33,binar,triangles,0.8834074074070001,0.0114153411564,0.133076419148,0.548666666667,0.0753423056392,0.8181,0.640885294118,0.6363
HNU_1,proba,csd,scale33,max,bag_of_edges,0.86637037037,0.011772652040899998,0.14827751758899999,0.510666666667,0.258222349151,0.9829,0.6622037752409999,0.75635
HNU_1,proba,csd,scale33,max,degrees,0.8755925925929999,0.0140384050931,0.141352593027,0.491666666667,0.10943527898,0.9740000000000001,0.8540970588240001,0.878
HNU_1,proba,csd,scale33,max,closeness_centrality,0.8059999999999999,0.017756777720299998,0.12297289674300001,0.502333333333,0.07276879333710001,0.7343,0.513564705882,0.4911
HNU_1,proba,csd,scale33,max,betweenness_centrality,0.500481481481,0.00562682678765,0.15602706318,0.506666666667,0.146274417911,0.8675,0.06968970588239999,0.0361
HNU_1,proba,csd,scale33,max,eigenvector_centrality,0.892074074074,0.0104431309917,0.130268526087,0.496333333333,0.109812619145,0.9838,0.82935,0.8537
HNU_1,proba,csd,scale33,max,pagerank,0.879814814815,0.0116077288476,0.114734476074,0.439333333333,0.112952780836,0.9854,0.866775,0.89815
HNU_1,proba,csd,scale33,max,efficiency,0.82362962963,0.0406591101392,0.12037164671700001,0.621333333333,0.0847090919531,0.9654,0.848494117647,0.86145
HNU_1,proba,csd,scale33,max,clustering_coefficient,0.7731111111110001,0.0155830444946,0.165502937201,0.525666666667,0.122522405443,0.9436,0.738467647059,0.7483
HNU_1,proba,csd,scale33,max,triangles,0.8834074074070001,0.0114153411564,0.16656663664899998,0.526666666667,0.10095182837500001,0.9601,0.849973529412,0.8665
HNU_1,proba,csd,scale33,mean,bag_of_edges,0.9134074074070001,0.0082031811555,0.169485823727,0.429666666667,0.26155640059999996,0.9886,0.664189376646,0.75935
HNU_1,proba,csd,scale33,mean,degrees,0.8748518518520001,0.011996169942000002,0.126037472382,0.40299999999999997,0.114284595438,0.9804,0.865964705882,0.8985
HNU_1,proba,csd,scale33,mean,closeness_centrality,0.798555555556,0.018348441212400004,0.11035749987099999,0.45966666666699996,0.11059213599,0.6893,0.380277941176,0.34955
HNU_1,proba,csd,scale33,mean,betweenness_centrality,0.500481481481,0.00562682678765,0.15602706318,0.506666666667,0.146274417911,0.8675,0.06968970588239999,0.0361
HNU_1,proba,csd,scale33,mean,eigenvector_centrality,0.892074074074,0.0104431309917,0.130268526087,0.496333333333,0.109812619145,0.9838,0.82935,0.8537
HNU_1,proba,csd,scale33,mean,pagerank,0.879814814815,0.0116077288476,0.114734476074,0.439333333333,0.112952780836,0.9854,0.866775,0.89815
HNU_1,proba,csd,scale33,mean,efficiency,0.771888888889,0.035516355706,0.203242876054,0.45299999999999996,0.101279866713,0.9806,0.865035294118,0.89615
HNU_1,proba,csd,scale33,mean,clustering_coefficient,0.7731111111110001,0.0155830444946,0.165502937201,0.525666666667,0.122522405443,0.9436,0.738467647059,0.7483
HNU_1,proba,csd,scale33,mean,triangles,0.8834074074070001,0.0114153411564,0.16656663664899998,0.526666666667,0.10095182837500001,0.9601,0.849973529412,0.8665
HNU_1,proba,csd,scale33,no_norm,bag_of_edges,0.9134074074070001,0.0082031811555,0.155954409293,0.500666666667,0.260906775567,0.9883,0.6750598770849999,0.7711
HNU_1,proba,csd,scale33,no_norm,degrees,0.8748518518520001,0.011996169942000002,0.10765221781300001,0.664333333333,0.110932179659,0.9838,0.8810779411759999,0.91765
HNU_1,proba,csd,scale33,no_norm,closeness_centrality,0.798555555556,0.018348441212400004,0.100368210992,0.435333333333,0.11655070880400001,0.6844,0.31448088235300004,0.2641
HNU_1,proba,csd,scale33,no_norm,betweenness_centrality,0.500481481481,0.00562682678765,0.15602706318,0.506666666667,0.146274417911,0.8675,0.06968970588239999,0.0361
HNU_1,proba,csd,scale33,no_norm,eigenvector_centrality,0.892074074074,0.0104431309917,0.130268526087,0.496333333333,0.109812619145,0.9838,0.82935,0.8537
HNU_1,proba,csd,scale33,no_norm,pagerank,0.879814814815,0.0116077288476,0.114734476074,0.439333333333,0.112952780836,0.9854,0.866775,0.89815
HNU_1,proba,csd,scale33,no_norm,efficiency,0.771888888889,0.035516355706,0.12105829633300001,0.7326666666670001,0.09635342095689998,0.9801,0.897094117647,0.9297
HNU_1,proba,csd,scale33,no_norm,clustering_coefficient,0.7731111111110001,0.0155830444946,0.165502937201,0.525666666667,0.122522405443,0.9436,0.738467647059,0.7483
HNU_1,proba,csd,scale33,no_norm,triangles,0.8834074074070001,0.0114153411564,0.16656663664899998,0.526666666667,0.10095182837500001,0.9601,0.849973529412,0.8665
IPCAS_1,proba,csd,aparc150+subcort,binar,bag_of_edges,0.932727272727,0.065074655157,0.052570299253799996,0.741818181818,0.26216767504,1.0,0.203637613156,0.1667
IPCAS_1,proba,csd,aparc150+subcort,binar,degrees,0.9872727272730001,0.0315442755871,0.0931363525445,0.7709090909090001,0.177131259364,0.9733,0.698861486486,0.74795
IPCAS_1,proba,csd,aparc150+subcort,binar,closeness_centrality,0.9945454545450001,0.0215897128855,0.0749655568294,0.763636363636,0.173441278803,0.9668,0.7002939189190001,0.7448
IPCAS_1,proba,csd,aparc150+subcort,binar,betweenness_centrality,0.9545454545450001,0.05222329678669999,0.103252879015,0.827272727273,0.172252772439,0.9332,0.63870472973,0.6602
IPCAS_1,proba,csd,aparc150+subcort,binar,eigenvector_centrality,0.981818181818,0.0363636363636,0.0813115628182,0.7818181818179999,0.19061729900600002,0.972,0.695760810811,0.7442
IPCAS_1,proba,csd,aparc150+subcort,binar,pagerank,0.992727272727,0.024663018120499997,0.0841289840092,0.812727272727,0.16878615449999998,0.9719,0.697818243243,0.731
IPCAS_1,proba,csd,aparc150+subcort,binar,efficiency,0.9872727272730001,0.0315442755871,0.0931363525445,0.7709090909090001,0.17715974468499998,0.9733,0.698858108108,0.7483
IPCAS_1,proba,csd,aparc150+subcort,binar,clustering_coefficient,0.947272727273,0.06321941327530001,0.10482571131200001,0.7709090909090001,0.151313483926,0.9262,0.655442567568,0.67845
IPCAS_1,proba,csd,aparc150+subcort,binar,triangles,0.9781818181820001,0.0428720949911,0.077138921584,0.7818181818179999,0.150992654216,0.9616,0.720171621622,0.74445
IPCAS_1,proba,csd,aparc150+subcort,max,bag_of_edges,0.932727272727,0.065074655157,0.0761902794173,0.84,0.28560328475,0.9954,0.622130621261,0.7131
IPCAS_1,proba,csd,aparc150+subcort,max,degrees,0.9872727272730001,0.0315442755871,0.11043116101099999,0.852727272727,0.121901908041,0.9891,0.854623648649,0.8896
IPCAS_1,proba,csd,aparc150+subcort,max,closeness_centrality,0.9945454545450001,0.0215897128855,0.09025217197080002,0.898181818182,0.06444116263569999,0.9448,0.826847972973,0.83455
IPCAS_1,proba,csd,aparc150+subcort,max,betweenness_centrality,0.9545454545450001,0.05222329678669999,0.0749655568294,0.7272727272730001,0.30922385476799996,0.9943,0.598738059701,0.6892
IPCAS_1,proba,csd,aparc150+subcort,max,eigenvector_centrality,0.981818181818,0.0363636363636,0.0877449346328,0.8381818181820001,0.110310534819,0.9809,0.858337162162,0.8843
IPCAS_1,proba,csd,aparc150+subcort,max,pagerank,0.992727272727,0.024663018120499997,0.0735409033315,0.803636363636,0.12223850900599999,0.9936,0.872677702703,0.9134
IPCAS_1,proba,csd,aparc150+subcort,max,efficiency,0.9872727272730001,0.0315442755871,0.0944929924377,0.896363636364,0.0725449225923,0.9625,0.842225,0.85795
IPCAS_1,proba,csd,aparc150+subcort,max,clustering_coefficient,0.947272727273,0.06321941327530001,0.0962091385842,0.763636363636,0.126512776163,0.9508,0.788189864865,0.82055
IPCAS_1,proba,csd,aparc150+subcort,max,triangles,0.9781818181820001,0.0428720949911,0.0999834697081,0.861818181818,0.13499503881799998,0.991,0.846960135135,0.8846
IPCAS_1,proba,csd,aparc150+subcort,mean,bag_of_edges,0.998181818182,0.0127272727273,0.045599768014500004,0.747272727273,0.28643283081,1.0,0.626049378739,0.715
IPCAS_1,proba,csd,aparc150+subcort,mean,degrees,1.0,0.0,0.0644365278061,0.84,0.124573735869,0.9941,0.873802702703,0.9121
IPCAS_1,proba,csd,aparc150+subcort,mean,closeness_centrality,0.9963636363639999,0.017814470856599998,0.07985524093089999,0.889090909091,0.08398100906230001,0.9687,0.859089189189,0.8782
IPCAS_1,proba,csd,aparc150+subcort,mean,betweenness_centrality,0.596363636364,0.124860252461,0.0749655568294,0.7272727272730001,0.30922385476799996,0.9943,0.598738059701,0.6892
IPCAS_1,proba,csd,aparc150+subcort,mean,eigenvector_centrality,0.981818181818,0.0363636363636,0.0877449346328,0.8381818181820001,0.110310534819,0.9809,0.858337162162,0.8843
IPCAS_1,proba,csd,aparc150+subcort,mean,pagerank,0.992727272727,0.024663018120499997,0.0735409033315,0.803636363636,0.12223850900599999,0.9936,0.872677702703,0.9134
IPCAS_1,proba,csd,aparc150+subcort,mean,efficiency,0.9872727272730001,0.0315442755871,0.109030286186,0.9127272727269999,0.08817027118930001,0.9854,0.877939864865,0.90145
IPCAS_1,proba,csd,aparc150+subcort,mean,clustering_coefficient,0.947272727273,0.06321941327530001,0.0962091385842,0.763636363636,0.126512776163,0.9508,0.788189864865,0.82055
IPCAS_1,proba,csd,aparc150+subcort,mean,triangles,0.9781818181820001,0.0428720949911,0.0999834697081,0.861818181818,0.13499503881799998,0.991,0.846960135135,0.8846
IPCAS_1,proba,csd,aparc150+subcort,no_norm,bag_of_edges,0.998181818182,0.0127272727273,0.033574882386599995,0.732727272727,0.28595258538400004,1.0,0.629522623102,0.7205
IPCAS_1,proba,csd,aparc150+subcort,no_norm,degrees,1.0,0.0,0.08535777886769999,0.843636363636,0.119930007771,0.9925,0.876183783784,0.9117
IPCAS_1,proba,csd,aparc150+subcort,no_norm,closeness_centrality,0.9963636363639999,0.017814470856599998,0.093931573477,0.9254545454549999,0.07026923479939999,0.9755,0.882819594595,0.8991
IPCAS_1,proba,csd,aparc150+subcort,no_norm,betweenness_centrality,0.596363636364,0.124860252461,0.0749655568294,0.7272727272730001,0.30922385476799996,0.9943,0.598738059701,0.6892
IPCAS_1,proba,csd,aparc150+subcort,no_norm,eigenvector_centrality,0.981818181818,0.0363636363636,0.0877449346328,0.8381818181820001,0.110310534819,0.9809,0.858337162162,0.8843
IPCAS_1,proba,csd,aparc150+subcort,no_norm,pagerank,0.992727272727,0.024663018120499997,0.0735409033315,0.803636363636,0.12223850900599999,0.9936,0.872677702703,0.9134
