5971	0	174	0	10	16	52	3433	1528	22	108	66	12	0	3546	10	5	97	0	101	8	890	13	1358	77	0	55	489	1517	1521	479	0	0	45	269	16	6	47	0	2	0	0	0	7	10	0	1	1	0	18	0	1	22	1	4	1	12	15	51	4	0	6	50	1	9	7	0	0	2	34	235	23	625	250	40	0	0	55	9	88	92	15	2	0
0	4816	158	0	2	0	5	1	13	864	0	19	32	18	6	23	166	5	0	0	2	1	1829	7	961	952	988	3721	98	0	0	0	0	0	1	34	2299	57	0	0	0	0	0	12	5	0	50	0	28	29	0	11	117	6	92	0	30	31	65	10	119	402	1368	3	23	23	15	0	0	177	19	22	18	4	1	0	23	198	107	51	9	0	1	0
174	158	8177	0	1	1	12	206	66	31	5	3	3	0	129	0	61	1939	0	33	1	231	32	2791	54	0	2709	3237	106	50	167	0	0	0	217	81	850	184	0	3	0	3	3	21	12	2	10	4	5	75	0	20	546	11	116	7	56	55	165	35	0	681	492	12	51	49	2	0	2	129	1545	652	543	161	56	0	0	249	99	139	133	12	1	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	2	1	0	3734	0	255	651	90	167	71	6	621	2	23	45	3	2	0	36	1633	0	2	0	585	2	5	1	600	15	3	0	0	0	26	83	0	0	0	1921	1	115	1	217	90	1200	175	591	30	341	3	0	0	71	45	889	1	2	1	1099	1	75	3	695	324	3	1	3	33	483	71	6	89	36	41	0	3	41	11	317	28	6	26	17
16	0	1	0	0	1014	728	17	183	1	10	0	11	0	11	275	5	0	0	0	5	27	0	16	0	0	0	3	18	0	1	0	325	0	63	0	0	0	0	3	0	14	0	44	1	1	15	15	0	15	0	0	0	1	0	15	0	0	0	2	0	1	0	1	17	0	0	31	0	69	26	1	199	162	114	259	1	2	1	41	0	0	27	56
52	5	12	0	255	728	9757	1530	4541	119	3641	70	2852	28	532	681	11	6	0	123	1217	38	14	45	147	5	30	26	1015	5	3	0	218	0	126	3	4	0	0	70	1	179	0	104	35	38	52	213	0	147	5	0	0	3	0	153	0	6	6	60	0	2	9	34	188	0	0	67	1	370	802	82	1214	833	943	209	32	17	11	338	4	80	52	363
3433	1	206	0	651	17	1530	17136	5328	399	4331	100	82	2	4670	297	19	89	0	436	45	1669	14	1641	130	0	108	440	8194	1844	1693	0	2	302	760	46	6	26	0	1030	0	50	0	116	430	520	102	259	24	190	0	0	12	45	26	320	2	16	23	1241	0	42	29	784	309	1	0	6	20	485	901	93	1331	483	212	0	11	102	18	323	70	13	37	35
1528	13	66	0	90	183	4541	5328	13997	47	4673	1199	1080	56	6183	82	3	11	67	855	632	404	26	292	67	76	208	62	3582	297	106	0	240	1	1122	5	4	8	0	48	1	175	0	82	29	28	46	213	5	152	5	0	3	3	1	152	2	6	10	46	5	2	6	20	193	0	3	52	2	349	790	130	2852	867	786	59	159	33	17	336	15	86	41	336
22	864	31	0	167	1	119	399	47	6588	16	32	687	19	36	572	31	2	0	0	10	12	1633	31	3454	574	217	368	2587	24	25	0	0	0	0	10	95	43	0	446	0	1	11	45	2703	134	22	9	19	21	2	108	3	10	4	11	28	896	130	1423	41	37	198	953	89	25	3	1	54	583	405	90	27	9	179	0	29	773	46	828	651	242	37	0
108	0	5	0	71	10	3641	4331	4673	16	11434	436	918	8	1452	80	4	52	4	1338	1278	13	1	45	5	0	293	21	1995	247	10	0	2	0	1196	4	1	0	0	126	1	82	0	115	16	236	44	239	4	63	1	0	1	14	11	242	0	0	2	177	1	10	0	39	73	0	1	7	3	189	454	89	2176	407	256	0	30	18	9	164	16	15	31	70
66	19	3	0	6	0	70	100	1199	32	436	5968	67	660	1733	1	2	17	267	2055	127	13	27	24	4	361	1125	59	115	275	5	0	75	0	2049	0	0	0	0	1	0	0	0	4	0	1	262	0	475	0	0	0	0	55	1	0	0	0	0	1	476	73	77	1	1	0	55	0	0	7	292	1103	2647	137	14	0	301	21	1	5	3	0	3	0
12	32	3	0	621	11	2852	82	1080	687	918	67	7962	21	80	900	15	3	0	117	2852	3	68	6	857	6	5	10	349	1	0	0	0	0	72	2	23	0	0	267	1	1189	0	863	53	371	145	2424	28	837	25	0	0	37	8	2044	0	22	21	113	1	20	43	52	511	0	0	17	2	455	252	36	708	473	424	0	23	101	10	377	15	108	5	228
0	18	0	0	2	0	28	2	56	19	8	660	21	1731	23	0	0	0	0	0	13	0	14	0	8	463	297	49	4	0	0	15	2	0	9	0	0	0	0	0	0	0	0	0	0	0	250	0	594	0	0	0	0	0	0	0	0	0	0	0	348	0	5	0	0	0	6	0	0	0	1	375	122	8	1	0	299	4	19	12	0	0	0	13
3546	6	129	0	23	11	532	4670	6183	36	1452	1733	80	23	10940	9	5	44	88	1014	120	837	20	1164	89	45	289	169	3087	1735	156	0	1	37	1755	5	4	27	0	5	0	2	0	11	30	5	4	7	5	13	0	0	14	1	1	6	5	10	35	25	5	2	18	8	23	0	1	0	3	33	156	100	2195	152	84	0	102	46	7	34	24	8	3	6
10	23	0	0	45	275	681	297	82	572	80	1	900	0	9	2444	21	0	0	2	90	11	85	13	484	0	1	3	499	1	0	0	79	0	7	0	18	1	0	66	0	0	0	13	94	34	4	9	0	13	0	0	3	2	1	8	3	50	48	81	0	2	55	41	26	0	0	0	0	69	262	5	21	12	366	54	0	123	8	76	44	9	12	0
5	166	61	0	3	5	11	19	3	31	4	2	15	0	5	21	5469	41	0	9	1	277	3317	1330	1031	14	47	981	402	3	28	0	0	0	38	8	66	48	0	5	0	15	5	3	18	1	0	20	1	28	0	361	4	0	0	17	476	2044	1384	27	2	3	745	128	25	6	0	1	1	57	974	507	228	210	12	1	0	332	66	68	38	12	3	1
97	5	1939	0	2	0	6	89	11	2	52	17	3	0	44	0	41	5091	0	842	7	260	16	1748	42	0	941	1072	89	123	129	0	0	3	1091	27	35	114	0	0	0	4	3	19	1	4	0	4	0	37	0	0	11	0	12	5	7	2	13	15	0	83	82	3	13	10	0	0	1	12	985	293	1265	158	14	0	0	21	3	132	139	0	1	0
0	0	0	0	0	0	0	0	67	0	4	267	0	0	88	0	0	0	364	174	0	0	0	0	0	0	49	1	1	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	20	0	1	0	0	0	19	0	0	0	2	69	103	0	0	0	0	0	0	0	0	0	0	0
101	0	33	0	36	0	123	436	855	0	1338	2055	117	0	1014	2	9	842	174	5780	359	48	2	100	20	3	1085	102	294	290	11	0	0	10	2594	0	1	2	0	25	0	0	0	25	0	15	11	8	250	6	0	0	0	87	7	9	0	0	5	23	215	157	141	21	19	0	117	0	2	50	834	784	3993	232	7	0	0	65	2	36	22	0	14	0
8	2	1	0	1633	5	1217	45	632	10	1278	127	2852	13	120	90	1	7	0	359	5561	2	0	12	392	5	84	5	61	10	0	0	0	0	318	35	0	4	0	622	3	837	1	957	1	330	207	2063	31	1096	19	0	4	81	37	2131	1	0	1	230	1	65	1	112	682	1	0	18	16	486	104	27	727	234	70	0	25	92	8	328	15	53	10	105
890	1	231	0	0	27	38	1669	404	12	13	13	3	0	837	11	277	260	0	48	2	8686	109	4800	112	0	40	687	2021	135	1551	0	7	50	902	11	17	50	0	0	0	0	2	4	22	0	0	0	0	14	0	29	14	2	8	0	156	100	385	9	1	13	72	20	5	6	0	0	0	41	1607	548	1021	363	367	23	0	62	25	435	457	186	3	0
13	1829	32	0	2	0	14	14	26	1633	1	27	68	14	20	85	3317	16	0	2	0	109	9358	1279	2815	829	437	3659	295	28	34	0	0	0	2	17	660	634	0	0	0	0	11	4	49	0	2	0	10	17	0	418	6	3	1	0	527	3621	2382	105	71	43	2538	287	23	45	7	1	2	53	120	87	27	15	2	0	26	804	107	158	133	53	4	0
1358	7	2791	0	0	16	45	1641	292	31	45	24	6	0	1164	13	1330	1748	0	100	12	4800	1279	14826	138	0	157	2853	644	151	611	0	2	0	603	75	52	287	0	1	0	2	7	23	30	2	0	1	1	78	0	349	247	3	18	2	390	1002	1688	18	2	52	588	37	42	47	0	0	2	101	4052	1717	1320	689	462	8	0	88	42	709	736	285	3	0
77	961	54	0	585	0	147	130	67	3454	5	4	857	8	89	484	1031	42	0	20	392	112	2815	138	8962	484	373	1194	3013	130	207	0	0	1	25	15	82	24	0	123	0	1	10	26	1200	42	6	11	16	19	2	107	8	3	3	13	176	1240	166	683	58	42	129	591	69	36	6	0	24	345	625	148	55	34	129	0	2	631	47	482	396	126	21	2
